pitcher balls strikes plate_x plate_z pitch_type stand
593958 0 1 1.7274 2.1141 FT L
593958 0 0 0.9045 2.8231 FT L
544931 1 0 -0.5919 0.4555 CH R
544931 0 0 -1.5118 2.3637 FT R
545333 1 2 -0.0155 3.3967 SL L
593958 0 2 -0.0619 3.5997 FF R
593958 0 1 0.5185 2.9087 FF R
545333 1 1 -0.3093 1.8647 CH L
544931 0 0 1.2279 2.1905 CU L
544931 3 2 -1.3093 3.7461 FT L
545333 1 0 0.4565 2.5681 FF L
593958 0 0 0.5128 2.0635 FF R
544931 2 2 0.8171 1.6767 CU L
545333 0 0 -0.8099 3.636 FF L
545333 3 2 -0.6967 3.9735 FT R
544931 2 1 -0.4606 1.7352 CH L
544931 2 0 -0.1087 2.7651 FF L
545333 2 2 1.5065 2.4877 SL R
544931 1 0 -1.0855 2.2748 FT L
545333 2 1 -0.8107 3.3144 FF R
544931 0 0 -1.8012 2.9387 FF L
506433 1 2 -1.1894 3.0992 FF L
545333 1 1 0.6844 4.3646 FC R
544931 1 1 0.3853 2.1726 CU R
506433 0 2 0.7795 0.5739 FC L
545333 0 1 1.25 3.7714 FC R
544931 1 0 -0.5053 3.2131 CU R
506433 0 2 0.4742 3.0881 FF L
545333 0 0 -0.3276 2.0131 FF R
544931 0 0 -0.8603 3.6487 FF R
506433 0 1 -0.3493 3.1738 FF L
545333 1 2 -0.6498 2.4929 CH L
506433 0 0 0.2252 3.2184 FF L
545333 1 2 0.771 2.8904 FF L
506433 3 1 1.0358 1.6703 FF L
545333 0 2 0.6303 0.9914 CH L
506433 2 1 1.4635 2.0966 FF L
545333 0 1 -0.2693 1.9079 CH L
506433 2 0 -0.0944 2.1224 FF L
545333 0 0 -0.6028 2.4803 FF L
506433 1 0 0.4123 3.492 FF L
506433 0 0 0.9847 0.8232 FF L
506433 3 2 -0.909 1.0323 SL L
506433 3 2 -1.0155 3.3798 FF L
506433 2 2 1.3453 2.4445 FF L
506433 2 1 -0.92490000000000006 3.4053 FF L
506433 1 1 1.001 1.1947 FC L
593958 3 2 1.14 3.0003 FC R
593958 3 1 0.6657 3.2916 FC R
506433 1 0 -0.4614 2.3332 FF L
506433 0 0 -1.2518 4.2562 FF L
593958 3 0 0.8293 2.1624 FF R
593958 2 0 0.0933 0.9437 CH R
506433 3 2 1.3225 1.759 SL R
506433 3 1 0.4144 1.7309 SL R
593958 1 0 0.7421 3.3888 FF R
593958 0 0 1.0505 2.653 CH R
506433 2 1 -0.9569 3.321 FF R
506433 1 1 1.1186 2.5735 FF R
593958 0 1 -0.8487 2.7764 FF R
593958 0 0 0.2334 1.8869 FC R
506433 1 0 0.1434 1.4745 SL R
506433 0 0 -0.5078 3.0552 SL R
593958 2 2 0.9684 1.4505 CH R
593958 2 1 1.1117 1.9587 CH R
506433 2 2 0.789 2.3836 FF L
506433 2 2 0.5005 2.7343 FF L
593958 1 1 0.0342 1.4153 FC R
593958 0 1 1.0641 2.5943 CH R
506433 1 2 1.0872 1.6713 FC L
593958 0 0 0.1824 1.234 CH R
506433 1 2 0.6859 2.0175 SL L
593958 3 0 2.0141 3.0107 FT L
506433 0 2 0.761 0.3753 FC L
593958 2 0 -1.6171 1.0929 FC L
506433 0 1 -0.0451 2.3073 FF L
593958 1 0 -0.1362 0.9879 FT L
545333 3 2 0.4841 3.1316 CH R
544931 1 2 0.7443 1.1747 CH R
506433 0 0 0.3381 1.0785 SL L
544931 1 1 1.8474 1.8816 SL R
506433 2 2 -0.5861 2.1153 FC L
545333 2 2 2.5895 0.7729 SL R
593958 0 0 -0.5577 1.8753 FT L
593958 0 2 1.1849 1.5249 CH R
545333 1 2 0.5077 0.8358 CH R
544931 0 1 1.7945 2.3592 SL R
506433 2 1 -0.0842 2.024 SL L
545333 1 1 0.9267 2.3782 FC R
544931 0 0 0.7542 2.3745 FF R
506433 1 1 -1.5777 3.9637 FF L
593958 0 1 0.6193 1.982 FC R
593958 0 0 1.0357 2.3249 CH R
545333 0 1 1.3593 2.4824 FC R
544931 2 2 0.3918 2.7173 FT L
506433 1 0 0.1332 2.5403 SL L
544931 1 2 -1.4126 1.0202 CH L
506433 0 0 1.0103 2.3433 FF L
545333 0 0 0.4672 1.7357 FF R
593958 1 2 -0.3932 2.8849 FT R
593958 0 2 -1.3972 1.2653 FT R
545333 1 2 -0.0883 1.2662 CH L
544931 0 2 -1.3852 1.7886 CH L
545333 0 2 1.4269 -1.7818 CH L
593958 0 1 0.3759 3.7528 FF R
544931 0 1 0.4983 2.7555 FF L
593958 0 0 0.8137 2.3505 FC R
545333 0 1 -0.3626 2.4099 FT L
544931 0 0 -0.3443 2.9333 CU L
544931 0 0 0.6063 1.9772 SL R
545333 0 0 -0.5414 2.4723 FF L
593958 3 2 0.3625 2.3683 FF R
545333 1 1 -0.6269 3.0406 FF L
593958 3 2 0.0398 1.9724 FC R
544931 2 2 -1.0465 2.1284 CH L
544931 2 2 0.5225 3.0911 FF L
593958 2 2 1.6417 1.7085 CH R
545333 1 0 -0.2573 2.6601 FF L
593958 1 2 1.4703 2.2403 FC R
545333 0 0 -1.874 3.9263 FF L
544931 2 1 -1.0437 2.0825 CH L
544931 1 1 0.4761 0.6275 CH L
593958 0 2 1.1235 0.997 CH R
593958 0 1 0.7788 2.3568 FF R
544931 0 1 0.0838 4.0983 FF L
544931 0 0 -0.5166 2.9573 CU L
593958 0 0 0.011 1.9276 FF R
544931 1 2 -1.3552 2.871 CH L
544931 1 1 -0.0461 1.8229 CH L
544931 1 0 -1.0491 2.9744 FT L
544931 0 0 0.0446 1.1703 FF L
544931 1 1 -0.0355 2.4655 FT R
544931 0 1 1.5069 1.1945 CU R
544931 0 0 0.6006 2.8878 CU R
544931 1 2 -0.1565 1.1507 CH L
544931 0 2 -0.302 3.7263 FF L
544931 0 1 -0.0459 3.4407 FF L
544931 0 0 -0.8089 2.1802 FF L
656427 2 2 -0.6473 2.1316 FF L
656427 2 2 -0.7933 1.3492 KC L
656427 1 2 0.842 0.1614 SL L
656427 0 2 -0.2027 -0.0082 KC L
656427 0 1 0.6649 2.501 CH L
656427 0 0 0.7813 2.8467 FF L
543037 3 2 1.3986 1.6075 SL L
543037 3 2 0.7746 1.8904 SL L
656427 3 1 -0.5177 3.5606 FF R
543037 2 2 -1.4261 2.0991 FF L
656427 2 1 1.3085 3.2253 FF R
543037 2 2 1.5425 2.4128 SL L
656427 1 1 -1.4137 2.6884 CH R
543037 1 2 -0.6211 0.6189 CH L
656427 1 0 -0.9864 2.0878 CH R
656427 0 0 1.1174 1.0308 FF R
543037 1 1 -0.2681 1.8708 SL L
543037 0 1 0.1508 3.9212 FF L
543037 0 0 0.5083 2.3764 FF L
543037 0 1 0.9862 2.08 SL R
543037 0 0 -0.875 1.9 KC R
543037 0 1 -0.3353 3.2186 SL R
543037 0 0 0.3796 0.7881 SL R
543037 2 0 0.0242 2.4923 FF R
543037 1 0 0.9838 1.2058 SL R
543037 0 0 -0.2905 3.8835 FF R
656427 3 2 1.5233 1.4103 SL L
656427 2 2 0.8732 1.6273 SL L
656427 1 2 -0.4667 4.4389 FF L
656427 1 1 0.8105 1.4785 KC L
656427 1 0 -0.3539 1.4879 FF L
656427 0 0 0.5494 1.3357 KC L
656427 0 1 -1.4942 2.9227 CH R
656427 0 0 -0.3045 2.5875 SL R
656427 0 0 -0.5899 2.6923 KC L
543037 0 0 -0.4857 1.7329 CH L
543037 2 2 0.2521 2.4147 CH R
656427 3 1 0.2437 1.8449 FF L
656427 2 1 -1.5215 3.3773 KC L
543037 2 2 -0.73 2.1943 CH R
543037 2 2 0.6871 1.789 SL R
656427 1 1 -1.755 3.2937 KC L
656427 1 0 -0.2985 3.0033 FF L
543037 2 2 0.2942 2.0748 SL R
543037 1 2 0.2151 0.9135 KC R
656427 0 0 -1.5783 2.7565 FT L
656427 1 2 0.1296 1.8809 SL R
543037 0 2 1.5368 2.4189 FF R
656427 1 2 -0.5274 1.7603 FF R
543037 0 2 -0.4859 2.8845 SL R
656427 0 2 1.1764 1.5246 FF R
543037 0 1 0.5595 1.9454 KC R
543037 0 0 -0.3888 3.4693 SL R
656427 0 1 0.26 2.7608 FF R
656427 0 0 -0.8588 2.3417 FF R
543037 1 2 -0.3684 1.6665 CH L
543037 1 1 0.0848 1.6201 KC L
543037 0 1 -1.1342 2.1921 CH L
543037 0 0 -0.918 2.8419 SL L
543037 1 2 0.5572 1.5689 SL R
543037 0 2 1.1174 2.1702 SL R
543037 0 1 0.6125 3.0388 SL R
543037 0 0 0.1067 3.6091 FF R
450203 0 1 0.6097 2.4556 CU R
450203 0 0 -0.4674 2.6224 FC R
450203 0 0 -0.6497 2.3931 FT R
450203 2 2 0.7551 1.6171 CU L
450203 1 2 -0.4713 1.1581 FS L
450203 1 1 0.3228 1.9072 FF L
450203 1 0 -0.949 2.2192 FS L
450203 0 0 1.8998 1.792 CU L
450203 2 2 1.3816 1.129 CU R
450203 2 1 0.4329 2.3472 FT R
450203 1 1 -1.6852 2.8372 FT R
450203 0 1 -0.1721 1.3597 FC R
450203 0 0 0.1515 1.8354 CU R
543037 1 2 1.1091 1.8787 SL R
543037 0 2 0.389 4.3058 FF R
543037 0 1 0.8878 1.5347 KC R
543037 0 0 -0.1804 2.5603 FF R
543037 1 2 0.3719 2.598 SL L
543037 1 2 0.9924 3.0498 FF L
543037 1 1 -0.4349 3.6711 SL L
543037 0 1 -2.3853 3.1602 CH L
656427 2 2 0.6417 2.1067 SL L
656427 1 2 0.4423 1.2472 KC L
543037 0 0 -0.8705 3.1645 FF L
656427 1 1 0.3373 3.7228 FF L
543037 2 1 0.7301 1.9371 SL R
656427 0 1 1.0077 2.7492 FF L
543037 2 0 0.161 2.4268 SL R
543037 1 0 0.5189 3.6955 FF R
656427 0 0 0.5937 1.9827 KC L
656427 2 1 -0.2239 2.1682 SL R
543037 0 0 0.3295 1.1965 SL R
450203 1 2 0.6697 1.7291 CU R
656427 2 0 0.7391 2.9942 FF R
656427 1 0 -0.4106 0.9393 FT R
450203 0 2 -2.0514 2.45 FT R
656427 0 0 1.3954 0.187 SL R
450203 0 1 0.7872 2.1206 FF R
656427 3 0 1.3465 3.2735 FF L
450203 0 0 0.5139 3.0397 FC R
450203 2 1 0.4176 3.0395 FF L
656427 2 0 0.9213 3.9778 FF L
656427 1 0 0.2872 0.3121 CH L
450203 2 0 0.7011 1.9512 FS L
656427 0 0 0.8941 1.8131 KC L
450203 1 0 1.1648 2.1864 FS L
656427 2 2 1.1887 2.2793 SL R
450203 0 0 1.0756 1.9388 CU L
656427 2 1 -0.6484 2.4381 SL R
450203 0 2 0.493 0.7433 CU R
656427 1 1 -1.3525 1.7891 FT R
450203 0 2 0.7526 2.7858 FF R
656427 1 0 0.5236 3.1176 FF R
450203 0 1 0.6448 2.2696 FC R
656427 0 0 -0.5347 1.7024 SL R
450203 0 0 -0.8901 3.0654 FT R
656427 0 2 0.415 1.9065 SL R
543037 0 1 0.6776 1.8206 SL R
656427 0 1 0.3223 3.8397 FF R
543037 0 0 0.5761 2.8593 FF R
656427 0 0 0.0107 3.3144 FF R
543037 2 1 0.0404 1.3228 KC R
656427 2 2 0.3403 1.4349 KC R
543037 1 1 0.585 3.8654 FF R
656427 2 2 -0.8223 2.9572 FF R
543037 1 0 -0.2805 2.2818 KC R
656427 2 1 -0.5873 2.5719 SL R
543037 0 0 1.3635 1.4076 FF R
656427 1 1 1.6021 2.5796 FF R
543037 0 2 0.0652 2.577 KC L
656427 1 0 -0.3015 2.4408 CH R
543037 0 2 0.0945 2.0415 KC L
656427 0 0 -1.0382 3.9591 SL R
543037 0 1 -0.2489 3.3635 FF L
543037 0 0 -0.4488 3 SL L
543037 3 2 0.4726 2.6452 FF R
543037 2 2 0.9122 3.6681 SL R
543037 1 2 1.4603 2.0058 FF R
543037 0 2 1.0393 2.4013 FT R
543037 0 1 0.094 2.7917 FF R
543037 0 0 0.7787 2.6615 FF R
543037 0 1 -0.3893 2.9366 FF L
543037 0 0 -0.4175 2.814 KC L
543037 1 0 -0.0906 2.61 FF R
543037 0 0 0.7911 0.5621 SL R
543037 1 2 0.2116 2.725 SL R
543037 0 2 1.1753 1.4205 SL R
543037 0 2 0.3052 2.9825 FF R
543037 0 1 -0.0675 2.5694 FF R
543037 0 0 0.5145 2.8986 FF R
543037 0 0 0.7112 2.5858 KC L
450203 0 1 -0.4249 1.9038 CU L
656427 2 2 0.6625 1.6164 SL L
450203 0 0 -0.1037 2.9084 FF L
656427 1 2 0.5682 3.528 FF L
450203 0 2 0.6281 1.7629 CU R
656427 1 1 0.0124 3.6773 FF L
450203 0 1 -0.1255 1.7981 FT R
450203 0 0 0.4793 1.6074 FT R
656427 0 1 -0.6023 0.2269 KC L
656427 0 0 -0.1836 3.1783 FF L
450203 3 2 0.4583 1.52 FT R
656427 2 2 0.3069 2.5727 SL L
450203 3 2 0.2953 1.0951 CU R
450203 2 2 0.9678 0.2788 CU R
656427 1 2 0.8534 4.4263 FF L
656427 1 1 -1.2186 2.9973 FT L
450203 2 1 -0.8204 2.0889 FT R
450203 1 1 1.437 1.5492 CU R
656427 1 0 0.5044 1.7065 CH L
450203 1 0 -0.2502 2.1682 FF R
656427 0 0 0.5272 1.6608 KC L
656427 1 1 0.945 1.9849 SL R
450203 0 0 1.6178 0.9669 FT R
450203 3 2 -0.0571 0.811 CU R
656427 0 1 0.5217 -0.4122 KC R
656427 0 0 -0.3228 2.6474 FF R
450203 2 2 0.2775 0.5449 CU R
450203 1 2 -0.4909 1.6955 CU R
450203 1 1 -0.6555 3.0774 FT R
450203 1 0 -1.1488 2.9645 FT R
450203 0 0 -1.5374 2.3706 FT R
450203 2 2 1.8193 0.8779 CU L
450203 2 1 -0.3674 3.087 FT L
450203 1 1 0.9489 0.7685 CU L
450203 0 1 1.3916 1.1548 CU L
450203 0 0 -0.7311 2.7087 FF L
543037 3 2 1.0161 2.7428 FF R
543037 3 1 -0.2325 3.3203 FF R
543037 3 0 0.1676 2.05 FF R
543037 2 0 1.145 3.1228 FF R
543037 1 0 -0.7826 3.3541 KC R
543037 0 0 -0.1235 3.6565 FF R
543037 1 2 0.7381 3.7147 FF R
543037 1 1 0.3998 2.096 FF R
656427 1 1 -0.4509 2.4791 KC L
543037 1 0 1.2155 1.5109 SL R
656427 0 1 1.387 2.1681 SL L
543037 0 0 0.3101 1.7806 FF R
656427 0 0 0.7154 3.2724 FF L
543037 1 2 1.1421 2.6345 FF R
656427 3 2 -0.0152 2.7147 FF R
543037 1 1 -0.6752 3.1748 KC R
543037 0 1 0.9844 2.0231 FF R
656427 2 2 2.242 0.9538 SL R
656427 2 1 -0.1569 2.0317 FF R
543037 0 0 0.3288 2.6183 FF R
450203 0 2 0.2527 2.1039 CU R
656427 1 1 -1.0474 3.4387 FF R
656427 1 0 0.7057 2.1077 SL R
450203 0 1 -0.6563 1.8183 FT R
450203 0 0 -0.6743 2.0703 FT R
656427 0 0 -0.4402 3.8024 FF R
656427 3 1 0.2607 2.7348 FF L
450203 1 2 0.4411 0.3692 CU R
450203 1 1 -0.3174 2.1547 CU R
656427 3 0 -0.4961 3.2075 FF L
656427 2 0 -1.3938 3.0216 FF L
450203 1 0 -0.3635 1.3963 FT R
450203 0 0 0.7261 2.0504 FF R
656427 1 0 -0.8511 4.1941 FF L
656427 0 0 -0.7516 1.1068 KC L
450203 2 1 -0.4121 2.7461 FF L
450203 1 1 -1.8701 3.6618 FT L
656427 1 2 -0.0074 3.557 FF R
656427 1 2 0.1497 2.8019 FF R
450203 1 0 -0.6396 2.8221 CU L
450203 0 0 1.2153 1.7869 FT L
656427 1 1 0.2829 2.5998 FF R
656427 0 1 1.505 2.085 FF R
450203 3 1 1.0388 1.1052 FT R
656427 0 0 -0.3087 2.8582 FF R
450203 2 1 1.4175 1.3894 CU R
450203 1 1 0.8879 0.9123 FC R
450203 1 0 -0.913 2.5002 FT R
450203 0 0 0.2671 1.1678 CU R
450203 2 2 -0.7657 3.0958 FF L
450203 2 2 -0.4592 1.502 CU L
450203 2 2 -1.347 2.7985 FT L
450203 1 2 0.0501 3.9887 FF L
450203 1 1 -0.4137 2.5917 CU L
450203 0 1 5e-4 0.6855 CU L
450203 0 0 -0.1751 3.2354 CU L
543037 0 1 0.5201 2.6852 FF L
543037 0 0 -0.3425 3.1019 FF L
543037 2 2 0.7941 2.0771 SL R
543037 1 2 1.7005 1.6804 FF R
543037 0 2 0.585 3.3516 FF R
543037 0 1 -0.182 2.9949 FF R
543037 0 0 0.0409 2.8268 FF R
543037 3 2 -0.7087 3.5628 FF L
543037 3 2 0.2567 3.2845 FF L
543037 2 2 -0.0395 0.3467 KC L
543037 2 2 0.7949 1.4187 SL L
543037 2 1 -0.0068 1.3028 FF L
543037 1 1 -0.2178 1.1126 SL L
543037 0 1 -0.9557 2.8518 FT L
543037 0 0 0.0775 2.5015 FF L
450203 0 1 -0.5267 1.8754 FT R
450203 0 0 -0.2112 1.5998000000000001 CU R
450203 2 2 -0.4892 1.195 FT R
450203 2 1 1.396 1.7294 FC R
450203 1 1 -1.0341 1.7271 CU R
450203 0 1 1.7288 2.7568 FC R
450203 0 0 -0.4178 1.5225 FT R
450203 3 2 1.0345 3.2833 FF R
450203 3 2 0.1518 2.2666 CU R
450203 2 2 -0.7935 1.4364 FT R
450203 2 1 -0.0268 2.1036 FT R
450203 1 1 0.7063 1.039 CU R
450203 1 0 0.1216 2.2286 FT R
450203 0 0 -0.2691 1.3743 FT R
453286 1 2 -0.2311 1.126 CH L
453286 0 2 -0.4424 0.9595 CH L
453286 0 1 -0.0409 1.4442 CU L
434378 2 1 -0.8797 2.9152 FF R
453286 0 0 0.6473 2.6658 FF L
453286 3 2 0.3157 1.4521 CH L
434378 2 0 -0.1106 3.5488 FF R
434378 1 0 0.9367 3.7652 FF R
453286 3 2 -0.837 2.5457 FF L
434378 0 0 1.0845 0.4345 FF R
453286 3 1 -0.3286 2.2449 FF L
453286 2 1 0.753 0.6289 CH L
434378 1 2 0.8606 1.6619 CU L
453286 1 1 1.2472 1.5593 FC L
434378 1 1 -0.2292 3.4495 FF L
453286 1 0 0.7 3.1619 FF L
434378 1 0 0.5466 1.9108 FF L
453286 0 0 0.4979 1.0055 CU L
434378 0 0 0.9188 3.2846 FF L
434378 1 2 -0.0023 3.2354 FF R
453286 2 2 -0.5749 3.3202 FF R
453286 2 1 -0.2344 2.6167 SL R
434378 1 2 0.5239 2.3879 SL R
453286 2 0 0.2047 2.0346 SL R
434378 0 2 1.7942 1.9111 SL R
453286 1 0 1.8266 0.8583 SL R
434378 0 2 1.0783 1.5603 SL R
453286 0 0 1.7779 1.3779 FF R
434378 0 1 0.2283 2.0507 SL R
434378 0 0 -0.1441 2.027 SL R
434378 0 1 1.5289 3.2805 FF L
434378 0 0 -0.0504 2.2379 CU L
434378 1 2 -0.5054 1.5004 CU R
434378 0 2 1.1451 1.5661 SL R
434378 0 1 -0.1402 3.3383 FF R
434378 0 0 0.3309 2.7737 FF R
605400 0 0 -0.3706 2.0114 KC L
605400 3 2 1.4198 0.8233 KC R
605400 3 2 -0.3387 1.7048 CH R
605400 2 2 -1.1505 1.5709 CH R
453286 0 1 0.5869 2.8296 CH R
605400 2 2 0.3393 2.3363 FT R
453286 0 0 0.2286 1.6196 FF R
605400 1 2 0.2584 4.2035 FF R
453286 3 2 -1.778 3.2735 CU L
605400 1 1 0.8156 1.858 FF R
453286 2 2 1.0343 0.4142 FF L
605400 0 1 0.6472 3.9001 FF R
453286 2 1 -1.0501 1.9829 CH L
605400 0 0 -0.8101 2.1546 FF R
453286 1 1 -0.7868 1.2937 CH L
605400 3 1 0.4845 3.5197 FF L
453286 0 1 0.9485 2.6861 FF L
605400 2 1 -1.2179 3.1636 FF L
453286 0 0 -0.5145 2.7909 FF L
605400 2 0 0.5732 2.2672 KC L
453286 0 1 -1.3919 2.7143 CH R
605400 1 0 1.4864 2.22 FT L
453286 0 0 0.751 1.2494 SL R
605400 0 0 1.1035 2.6322 FF L
605400 1 1 -0.4161 0.978 CH R
453286 2 2 0.3993 2.4184 FF L
453286 2 2 0.4712 1.6279 FC L
605400 0 1 0.1823 0.5045 KC R
453286 2 2 -0.0048 1.8646 CU L
605400 0 0 0.4398 2.9012 FF R
518516 0 0 -0.3745 2.6489 FC R
453286 1 2 -1.065 3.362 FF L
434378 2 2 -0.6694 2.4953 CU L
518516 1 2 -1.3129 1.8375 FC R
453286 0 2 0.5016 0.796 CH L
434378 1 2 1.1307 2.7677 SL L
518516 0 2 0.4959 1.2721 CU R
453286 0 1 0.2734 1.1944 CH L
518516 0 1 -0.1863 2.7212 CU R
434378 0 2 1.3826 0.2967 SL L
453286 0 0 -0.8608 2.2154 CH L
434378 0 1 -0.5124 3.3651 SL L
518516 0 0 0.0863 2.9187 FF R
434378 0 0 0.2231 2.6372 CU L
594798 0 0 -0.2351 3.1464 FF R
518516 0 0 0.0579 2.4484 FF L
434378 0 2 -0.0785 2.606 CU L
594798 3 2 -0.6019 1.2897 CH L
434378 0 2 -0.1348 2.7435 FF L
594798 2 2 -1.3924 2.5406 SL L
434378 0 2 -0.303 3.6003 FF L
594798 2 1 -0.7382 2.2835 FF L
434378 0 2 0.5685 3.0887 SL L
594798 1 1 0.5428 4.423 FF L
434378 0 1 -0.6463 1.9542 FF L
594798 1 0 0.2976 3.3665 SL L
594798 0 0 -0.4642 3.969 FF L
434378 0 0 0.0275 1.9687 CU L
434378 1 0 -0.6148 3.3288 FF R
594798 3 2 0.7536 2.0352 CH R
594798 3 2 0.0045 2.9794 FF R
434378 0 0 1.2419 2.2717 FF R
434378 0 2 0.7779 1.1858 SL L
594798 2 2 1.6984 3.2648 FF R
594798 2 1 -0.0173 2.8216 SL R
434378 0 1 -0.6665 2.8117 SL L
605400 2 2 0.7964 2.4392 FT L
434378 0 0 -0.5374 3.0243 CU L
594798 2 0 0.0083 1.4699 CH R
605400 2 1 -0.0442 1.7842 KC L
594798 1 0 1.2059 3.0284 FF R
605400 1 1 -1.1316 2.3158 FF L
594798 0 0 1.1506 3.1683 SL R
518516 0 0 0.6522 2.3913 CH R
605400 1 0 0.9306 0.67 KC L
594798 0 1 -0.3137 1.9183 FF R
518516 2 2 0.0415 3.6016 FF R
518516 2 1 0.2678 2.236 CH R
605400 0 0 0.3922 0.427 KC L
594798 0 0 0.7759 2.8421 FF R
605400 1 2 0.8491 1.5549 KC R
518516 1 1 -1.9193 1.3287 FC R
453286 0 2 0.8985 2.6588 FC L
518516 1 0 -0.3069 2.3578 FC R
605400 1 1 -0.6173 2.0803 KC R
453286 0 1 0.477 0.7606 CU L
453286 0 0 -0.1027 2.521 FF L
605400 1 0 0.6726 2.7389 FF R
518516 0 0 1.9062 3.6056 CH R
605400 0 0 1.0592 2.0073 FF R
453286 0 2 0.6302 1.773 FF R
518516 0 1 -0.5767 2.0832 FC R
605400 2 2 0.1216 1.725 CH R
453286 0 1 1.623 0.908 SL R
518516 0 0 -0.1632 1.8027 FC R
453286 0 0 0.653 2.0018 FF R
605400 2 2 0.9415 2.491 FF R
518516 2 2 0.0296 2.4497 FF R
605400 1 2 1.124 2.6328 FF R
518516 2 1 -0.2283 2.4792 FC R
453286 0 2 0.6968 3.2627 FF L
518516 1 1 -1.2539 1.8845 FF R
605400 1 1 0.559 1.4483 FF R
453286 0 1 -0.6936 1.2465 CH L
453286 0 0 -1.0755 2.173 CH L
605400 0 1 -2.2192 2.3363 FF R
518516 0 1 -0.2661 0.7726 CH R
605400 0 0 -0.4641 1.8114 KC R
594798 3 2 -0.0409 2.9971 FF L
518516 0 0 0.9003 1.9239 FC R
594798 3 1 0.5565 2.1646 SL L
434378 0 2 0.9754 1.3176 SL R
594798 3 0 -0.0953 2.1405 FT L
594798 2 0 0.823 3.3987 FF L
434378 0 1 1.0681 1.4948 SL R
434378 0 0 0.4187 2.4674 FF R
594798 1 0 -0.381 4.1606 FF L
434378 0 2 0.4352 2.3878 FF L
594798 0 0 1.1069 3.2802 CU L
594798 1 2 0.9826 1.8335 FT R
434378 0 1 0.2819 1.6283 CU L
501985 3 1 -0.7825 0.533 SL L
594798 0 2 -0.018 4.1808 FF R
434378 0 0 0.6728 3.4708 FF L
501985 2 1 -1.368 1.5404 SL L
518516 0 0 0.242 2.9021 FF R
594798 0 1 -0.3635 3.6848 FF R
434378 0 2 1.2218 1.7422 SL R
501985 1 1 1.9391 3.0751 FF L
518516 1 1 0.3215 2.2052 FC R
594798 0 0 0.0077 2.6611 FF R
518516 0 1 0.3091 4.6464 FF R
434378 0 1 0.7644 2.2692 SL R
501985 1 0 -0.9074 2.1373 SL L
594798 0 2 -0.9656 3.7319 FF R
518516 0 0 1.2596 2.4646 CH R
434378 0 0 -0.4741 3.2559 CU R
501985 0 0 0.0757 3.2783 FF L
594798 0 1 0.1459 3.565 FF R
501985 1 1 -0.0082 2.2089 SL R
518516 2 2 -0.6058 3.7511 FC R
594798 0 0 0.0672 2.4223 FF R
518516 1 2 -0.9191 3.3602 FF R
501985 0 1 -1.1368 1.6656 SL R
453286 1 1 0.0102 1.7743 FF L
518516 1 1 0.3831 2.6341 FF R
501985 0 0 -0.2325 2.6477 FF R
453286 1 0 0.1524 2.113 CH L
518516 1 0 0.1763 2.4592 CU R
501985 1 2 -1.0312 1.6755 SL R
518516 0 0 1.6846 3.0167 CU R
453286 0 0 0.2849 1.2816 FF L
501985 0 2 -1.6754 0.3827 SL R
453286 0 0 0.5964 1.6653 SL R
501985 0 1 1.1524 2.9714 FF R
453286 2 2 -0.7671 1.4053 CH R
501985 0 0 0.2835 2.0092 CH R
453286 1 2 -0.6009 1.326 SL R
501985 0 2 0.1116 2.7155 FF R
453286 0 2 1.4384 0.2033 SL R
501985 0 1 0.0634 3.2931 FF R
453286 0 1 -0.397 1.534 CH R
501985 0 0 0.4148 2.1902 FF R
453286 0 0 0.6839 1.8336 SL R
501985 0 0 -0.4808 2.2183 SL L
594798 0 0 -0.2615 3.054 FF R
501985 3 2 0.3351 2.1117 FF R
594798 1 1 0.8083 1.976 FF R
501985 3 2 0.5488 2.9539 FF R
594798 0 1 1.7928 1.727 SL R
501985 2 2 -0.2076 0.5995 CH R
594798 0 0 0.8448 3.0353 SL R
501985 2 1 -0.1365 2.4718 CH R
594798 1 2 -0.2872 0.9787 CH R
434378 0 0 -0.2709 1.8997 FF L
501985 1 1 -0.3776 1.5048 CH R
594798 1 1 0.8524 1.6035 SL R
434378 1 2 -0.5106 2.1534 CH R
501985 0 1 0.997 2.0281 CH R
594798 0 1 -1.1132 2.9673 FF R
434378 1 1 0.9591 1.7808 FF R
501985 0 0 0.8621 1.9898 FF R
594798 0 0 0.5094 3.3237 FF R
501985 0 0 -2.2203 0.0614 KC R
434378 0 1 0.3056 0.319 CU R
594798 3 2 0.3379 2.1277 CH L
434378 0 0 -0.1174 2.9169 CU R
594798 2 2 0.3785 3.5421 FF L
518516 2 1 -0.6332 1.5633 FC R
434378 2 2 -0.773 1.9929 CH L
594798 1 2 0.3898 4.02 FF L
518516 1 1 -1.1004 3.7328 FF R
434378 2 2 0.2585 2.1654 SL L
594798 1 1 -0.2436 1.4869 CH L
434378 2 2 0.4918 1.7661 SL L
518516 0 1 1.1238 3.8417 FF R
594798 0 1 1.1919 2.1637 SL L
434378 2 2 -0.1233 3.6577 FF L
605400 0 1 -0.4104 2.9978 FF L
518516 0 0 0.5237 1.9513 FC R
594798 0 0 -0.2231 1.1769 CH L
518516 0 0 -0.73740000000000006 1.7549 FC R
434378 2 1 -0.2934 2.065 FF L
605400 0 0 0.2526 1.8553 KC L
434378 1 1 -1.1317 3.6301 CU L
453286 0 1 -0.5639 3.1767 FF L
605400 1 0 -0.8613 1.7628 KC L
518516 1 2 -0.5631 1.1193 CU L
